machine_type,vibration_rms,temperature_motor,current_phase_avg,pressure_level,rpm,operating_mode,hours_since_maintenance,ambient_temp,rul_hours,failure_within_24h,failure_type,temp_gap,vibration_rpm_interaction,pressure_current_interaction,vibration_delta,temperature_delta,anomaly_trend_raw,health_score,health_status
CNC,0.95,45.68,5.26,22.0,843.1,idle,313.68,9.1,35.18,0,none,36.58,800.9449999999999,115.72,-2.4699999999999998,-12.780000000000001,0.0,0.8761247514023609,good
CNC,1.1,46.54,4.95,24.9,869.6,idle,313.8,15.0,35.06,0,none,31.54,956.5600000000001,123.255,0.15000000000000013,0.8599999999999994,0.4339999999999999,0.8621689764184985,good
CNC,2.23,66.86,13.96,63.0,2763.3,normal,314.12,16.5,34.74,0,none,50.36,6162.159000000001,879.48,1.13,20.32,8.806000000000001,0.5998587841024775,warning
CNC,3.33,62.16,13.34,89.0,2949.9,normal,314.57,13.3,34.29,0,none,48.86,9823.167000000001,1187.26,1.1,-4.700000000000003,0.66,0.5896668426684533,warning
CNC,3.8,66.2,21.07,113.3,3699.7,peak,314.77,16.9,34.09,0,none,49.300000000000004,14058.859999999999,2387.2309999999998,0.46999999999999975,4.040000000000006,1.8980000000000024,0.5008619557301167,warning
CNC,1.0,50.6,5.48,27.4,880.4,idle,315.18,12.3,33.68,0,none,38.3,880.4,150.15200000000002,-2.8,-15.600000000000001,0.0,0.8493055032241938,good
CNC,0.84,51.5,4.32,22.0,878.3,idle,315.45,15.4,33.41,0,none,36.1,737.7719999999999,95.04,-0.16000000000000003,0.8999999999999986,0.35999999999999943,0.8547324891107619,good
CNC,0.85,45.36,5.24,21.1,867.4,idle,315.62,16.4,33.24,0,none,28.96,737.29,110.56400000000001,0.010000000000000009,-6.140000000000001,0.006000000000000005,0.8803975839555713,good
CNC,3.21,61.3,11.49,56.3,2764.1,normal,316.05,14.3,32.81,0,none,47.0,8872.761,646.887,2.36,15.939999999999998,7.792,0.6019087711367129,warning
CNC,1.12,49.01,4.75,20.5,887.2,idle,316.12,10.3,32.74,0,none,38.709999999999994,993.6640000000001,97.375,-2.09,-12.29,0.0,0.8582776225339451,good
CNC,2.34,62.07,13.21,63.1,2713.3,normal,316.62,9.4,32.24,0,none,52.67,6349.122,833.551,1.2199999999999998,13.060000000000002,5.956000000000001,0.6300871210884997,warning
CNC,3.53,67.35,13.61,74.5,2973.2,normal,317.02,10.1,31.84,0,none,57.24999999999999,10495.395999999999,1013.9449999999999,1.19,5.279999999999994,2.825999999999998,0.5673377865843778,warning
CNC,3.27,55.7,13.7,61.9,2827.5,normal,317.22,12.2,31.64,0,none,43.5,9245.925,848.03,-0.2599999999999998,-11.649999999999991,0.0,0.6510923039640616,warning
CNC,3.32,67.48,16.06,87.6,2735.9,normal,317.47,15.7,31.39,0,none,51.78,9083.188,1406.8559999999998,0.04999999999999982,11.780000000000001,4.742000000000001,0.5595914142505283,warning
CNC,1.17,51.86,4.34,23.7,879.3,idle,317.5,15.7,31.36,0,none,36.16,1028.781,102.85799999999999,-2.15,-15.620000000000005,0.0,0.8431283699345331,good
CNC,4.25,71.52,22.75,89.5,3765.1,peak,317.53,11.0,31.33,0,none,60.519999999999996,16001.675,2036.125,3.08,19.659999999999997,9.712,0.4504331460625609,critical
CNC,4.53,61.66,22.09,116.0,3819.5,peak,318.03,12.2,30.83,0,none,49.459999999999994,17302.335000000003,2562.44,0.28000000000000025,-9.86,0.16800000000000015,0.49632941486154025,critical
CNC,1.16,50.06,4.68,24.3,849.5,idle,318.35,17.0,30.51,0,none,,985.42,113.72399999999999,-3.37,0.0,0.0,0.8506692838890094,good
CNC,2.5,60.47,10.8,52.9,2841.0,normal,318.52,8.3,30.34,0,none,52.17,7102.5,571.32,1.34,0.0,0.804,0.6619405240092214,warning
CNC,0.99,52.91,4.71,28.3,860.6,idle,318.9,15.2,29.96,0,none,37.709999999999994,851.994,133.293,-1.51,-7.560000000000002,0.0,0.840827710328876,good
CNC,3.82,73.06,20.53,136.1,3699.3,peak,319.0,13.3,29.86,0,none,59.760000000000005,14131.326000000001,2794.133,2.83,20.150000000000006,9.758000000000003,0.4128579840626738,critical
CNC,2.84,55.13,16.6,77.2,2864.0,normal,319.33,8.3,29.53,0,none,46.83,8133.759999999999,1281.5200000000002,-0.98,-17.93,0.0,0.6496291347682024,warning
CNC,0.86,51.37,4.48,21.7,830.9,idle,319.43,9.8,29.43,0,none,41.56999999999999,714.574,97.21600000000001,-1.98,-3.760000000000005,0.0,0.8584572466681629,good
CNC,2.47,54.46,13.06,85.0,2709.4,normal,319.63,11.3,29.23,0,none,43.16,6692.218000000001,1110.1000000000001,1.6100000000000003,3.0900000000000034,2.2020000000000017,0.6507142010492374,warning
CNC,1.11,48.49,4.98,21.6,843.3,idle,319.87,17.5,28.99,0,none,30.990000000000002,936.063,107.56800000000001,-1.36,-5.969999999999999,0.0,0.8610653677473545,good
CNC,1.05,45.61,,25.8,879.1,idle,320.33,8.2,28.53,0,none,37.41,923.0550000000001,,-0.06000000000000005,-2.8800000000000026,0.0,0.8680488902728694,good
CNC,0.98,46.81,5.17,28.6,816.8,idle,320.55,8.7,28.31,0,none,38.11,800.4639999999999,147.862,-0.07000000000000006,1.2000000000000028,0.48000000000000115,0.8628910660037155,good
CNC,0.9,51.27,5.2,16.5,829.9,idle,320.6,17.5,28.26,0,none,33.77,746.91,85.8,-0.07999999999999996,4.460000000000001,1.7840000000000005,0.8541627944475909,good
CNC,0.93,50.84,,20.3,856.0,idle,320.63,10.4,28.23,0,none,40.440000000000005,,,0.030000000000000027,-0.4299999999999997,0.018000000000000016,0.8586487568507444,good
CNC,0.91,50.67,4.54,46.3,831.2,idle,320.72,10.2,28.14,0,none,40.47,756.392,,-0.020000000000000018,-0.1700000000000017,0.0,0.8344525447154696,good
CNC,1.11,52.79,5.47,28.6,858.9,idle,321.15,14.1,27.71,0,none,38.69,953.379,156.442,0.20000000000000007,2.1199999999999974,0.967999999999999,0.8325519385079811,good
CNC,0.92,47.24,5.57,25.7,819.1,idle,321.55,16.2,27.31,0,none,31.040000000000003,753.572,143.149,-0.19000000000000006,-5.549999999999997,0.0,0.8683744063273329,good
CNC,0.92,44.6,4.45,24.6,841.4,idle,321.63,17.3,27.23,0,none,27.3,774.088,109.47000000000001,0.0,-2.6400000000000006,0.0,0.878503742579878,good
CNC,1.18,52.55,4.71,16.1,838.2,idle,321.87,15.2,26.99,0,none,37.349999999999994,989.076,75.831,0.2599999999999999,7.949999999999996,3.3359999999999985,0.8331578129935324,good
CNC,1.08,47.14,5.16,25.1,849.0,idle,322.27,10.4,26.59,0,none,36.74,916.9200000000001,129.51600000000002,-0.09999999999999987,-5.409999999999997,0.0,0.8632560583067034,good
CNC,2.95,58.92,16.36,62.6,2714.2,normal,322.45,14.0,26.41,0,none,44.92,8006.89,1024.136,1.87,11.780000000000001,5.8340000000000005,0.6239511831857656,warning
CNC,1.18,49.44,5.58,23.7,839.6,idle,322.78,11.5,26.08,0,none,37.94,990.728,132.246,-1.7700000000000002,-9.480000000000004,0.0,0.853345566133015,good
CNC,0.87,47.3,5.03,16.8,828.0,idle,323.0,14.5,25.86,0,none,32.8,720.36,84.504,-0.30999999999999994,-2.1400000000000006,0.0,0.878432191925992,good
CNC,0.91,53.01,5.74,46.3,821.8,idle,323.25,9.1,25.61,0,none,43.91,747.838,,0.040000000000000036,5.710000000000001,2.3080000000000003,0.8147466697099894,good
CNC,2.7,55.02,16.17,44.7,2832.0,normal,323.62,12.6,25.24,0,none,42.42,7646.400000000001,722.7990000000001,1.79,2.010000000000005,1.8780000000000021,0.6794767402177428,warning
CNC,0.97,50.31,5.22,21.5,823.3,idle,323.73,17.7,25.13,0,none,32.61,798.6009999999999,112.22999999999999,-1.7300000000000002,-4.710000000000001,0.0,0.8594832615165463,good
CNC,1.27,56.91,,83.4,2834.5,normal,324.18,15.7,24.68,0,none,41.209999999999994,,,0.0,6.599999999999994,2.639999999999998,0.6736363165439232,warning
CNC,1.1,51.61,4.47,30.9,835.7,idle,324.65,10.7,24.21,0,none,40.91,919.2700000000001,138.123,0.0,-5.299999999999997,0.0,0.8405508031989994,good
CNC,2.93,62.83,10.31,56.6,2868.7,normal,325.12,10.8,23.74,1,hydraulic,52.03,8405.291,583.546,1.83,11.219999999999999,5.585999999999999,0.6114801006685775,warning
CNC,0.9,51.15,4.59,16.0,825.6,idle,325.45,11.8,23.41,1,hydraulic,39.349999999999994,743.0400000000001,73.44,-2.0300000000000002,-11.68,0.0,0.8640391146216988,good
CNC,1.02,52.34,4.68,20.0,837.9,idle,325.57,11.5,23.29,1,hydraulic,40.84,854.658,93.6,0.12,1.1900000000000048,0.5480000000000019,0.8486407738132965,good
CNC,1.14,54.62,5.37,22.0,807.4,idle,326.07,16.8,22.79,1,hydraulic,37.81999999999999,920.4359999999999,118.14,0.11999999999999988,2.279999999999994,0.9839999999999977,0.8333769191462077,good
CNC,0.99,51.23,4.3,22.8,844.7,idle,326.2,15.2,22.66,1,hydraulic,36.03,836.253,98.03999999999999,-0.1499999999999999,-3.3900000000000006,0.0,0.8532972269956818,good
CNC,1.01,53.07,4.38,19.8,852.7,idle,326.6,15.1,22.26,1,hydraulic,37.97,861.2270000000001,86.724,0.020000000000000018,1.8400000000000034,0.7480000000000014,0.8448911676709799,good
CNC,1.08,52.26,4.9,18.2,858.6,idle,326.67,12.0,22.19,1,hydraulic,40.26,927.2880000000001,89.18,0.07000000000000006,-0.8100000000000023,0.04200000000000004,0.850609600454521,good
CNC,1.27,52.37,4.65,46.3,856.0,idle,326.88,13.3,21.98,1,hydraulic,39.06999999999999,,,0.0,0.10999999999999943,0.043999999999999775,0.8157656488753859,good
CNC,0.93,54.63,4.44,22.7,833.1,idle,327.08,12.5,21.78,1,hydraulic,42.13,774.783,100.78800000000001,0.0,2.260000000000005,0.9040000000000021,0.8385780835029405,good
CNC,0.97,50.9,5.6,27.9,856.8,idle,327.17,11.2,21.69,1,hydraulic,39.7,831.0959999999999,156.23999999999998,0.039999999999999925,-3.730000000000004,0.023999999999999955,0.8493824022549382,good
CNC,1.15,52.43,5.56,24.4,835.5,idle,327.3,12.8,21.56,1,hydraulic,39.629999999999995,960.8249999999999,135.664,0.17999999999999994,1.5300000000000011,0.7200000000000005,0.8390291271901593,good
CNC,0.98,55.46,5.72,16.5,849.2,idle,327.65,9.0,21.21,1,hydraulic,46.46,832.216,94.38,-0.16999999999999993,3.030000000000001,1.2120000000000006,0.8381208379781061,good
CNC,3.97,58.34,13.93,88.6,2652.1,normal,327.87,8.1,20.99,1,hydraulic,50.24,10528.837,1234.1979999999999,2.99,2.8800000000000026,2.946000000000001,0.5844488328589283,warning
CNC,4.82,68.69,28.78,122.5,3853.1,peak,327.92,13.5,20.94,1,hydraulic,55.19,18571.942,3525.55,0.8500000000000001,10.349999999999994,4.649999999999998,0.43119457731400024,critical
CNC,1.27,54.33,5.57,26.8,856.1,idle,328.28,12.9,20.58,1,hydraulic,41.43,,149.276,0.0,-14.36,0.0,0.8285218586997753,good
CNC,2.38,64.69,11.63,45.9,2660.7,normal,328.47,12.4,20.39,1,hydraulic,52.29,6332.465999999999,533.817,0.0,10.36,4.144,0.6474623699568006,warning
CNC,4.85,69.57,26.71,114.5,3669.2,peak,328.63,12.8,20.23,1,hydraulic,56.769999999999996,17795.62,3058.295,2.4699999999999998,4.8799999999999955,3.433999999999998,0.44803411570204077,critical
CNC,3.31,67.71,12.25,55.5,2886.6,normal,328.92,14.3,19.94,1,hydraulic,53.41,9554.646,679.875,-1.5399999999999996,-1.8599999999999994,0.0,0.6093223024130637,warning
CNC,3.45,59.43,10.23,110.3,2639.7,normal,329.37,11.0,19.49,1,hydraulic,48.43,9106.965,1128.369,0.14000000000000012,-8.279999999999994,0.08400000000000007,0.5889663662467991,warning
CNC,1.25,51.3,5.73,29.1,864.6,idle,329.68,14.1,19.18,1,hydraulic,37.199999999999996,1080.75,166.74300000000002,-2.2,-8.130000000000003,0.0,0.8377866527208782,good
CNC,2.99,67.61,12.85,67.8,2806.1,normal,330.12,12.5,18.74,1,hydraulic,55.11,8390.239,871.2299999999999,1.7400000000000002,16.310000000000002,7.568000000000001,0.5730071020731369,warning
CNC,3.95,70.91,15.38,72.3,2746.5,normal,330.37,14.2,18.49,1,hydraulic,56.709999999999994,10848.675000000001,1111.974,0.96,3.299999999999997,1.895999999999999,0.5563579875489413,warning
CNC,3.71,59.82,10.86,71.8,2706.1,normal,330.8,10.1,18.06,1,hydraulic,49.72,10039.631,779.7479999999999,-0.2400000000000002,-11.089999999999996,0.0,0.6165404246112922,warning
CNC,2.9,59.77,10.38,37.0,2902.2,normal,330.95,8.8,17.91,1,hydraulic,50.97,8416.38,384.06,-0.81,-0.04999999999999716,0.0,0.6699456622667379,warning
CNC,3.16,62.11,14.8,50.6,2889.0,normal,331.35,10.9,17.51,1,hydraulic,51.21,9129.24,748.8800000000001,0.26000000000000023,2.3399999999999963,1.0919999999999987,0.6344199826146918,warning
CNC,1.24,47.33,4.93,21.2,857.2,idle,331.75,8.7,17.11,1,hydraulic,38.629999999999995,1062.928,104.51599999999999,-1.9200000000000002,-14.780000000000001,0.0,0.8612350392627515,good
CNC,1.11,52.66,4.53,30.7,809.7,idle,332.2,13.9,16.66,1,hydraulic,38.76,898.7670000000002,139.071,-0.1299999999999999,5.329999999999998,2.1319999999999992,0.8270415394481526,good
CNC,4.15,66.32,14.34,46.3,2680.4,normal,332.45,10.2,16.41,1,hydraulic,56.11999999999999,11123.660000000002,,3.04,13.659999999999997,7.2879999999999985,0.5697706421748179,warning
CNC,2.73,59.99,11.43,96.0,2711.0,normal,332.92,8.6,15.94,1,hydraulic,51.39,7401.03,1097.28,-1.4200000000000004,-6.329999999999991,0.0,0.6215439133586467,warning
CNC,0.96,56.46,5.69,24.6,857.4,idle,333.33,17.2,15.53,1,hydraulic,39.260000000000005,823.1039999999999,139.97400000000002,-1.77,-3.530000000000001,0.0,0.8324026687643695,good
CNC,2.74,62.79,15.42,67.7,2651.2,normal,333.73,12.0,15.13,1,hydraulic,50.79,7264.2880000000005,1043.934,1.7800000000000002,6.329999999999998,3.5999999999999996,0.6241894691349934,warning
CNC,3.96,60.28,11.71,89.3,2772.2,normal,334.02,14.0,14.84,1,hydraulic,46.28,10977.911999999998,1045.703,1.2199999999999998,-2.509999999999998,0.7319999999999999,0.5831435170637178,warning
CNC,3.52,58.35,16.26,79.3,2640.7,normal,334.37,8.9,14.49,1,hydraulic,49.45,9295.264,1289.4180000000001,-0.43999999999999995,-1.9299999999999997,0.0,0.6227628712485167,warning
CNC,5.29,81.3,28.5,118.2,3714.8,peak,334.7,18.0,14.16,1,hydraulic,63.3,19651.292,3368.7000000000003,1.77,22.949999999999996,10.241999999999997,0.35167957970424824,critical
CNC,3.48,58.42,13.02,46.3,2673.0,normal,335.03,15.6,13.83,1,hydraulic,42.82,9302.039999999999,,-1.81,-22.879999999999995,0.0,0.6561311285969313,warning
CNC,3.82,64.59,10.75,65.3,2790.0,normal,335.2,13.9,13.66,1,hydraulic,50.690000000000005,10657.8,701.975,0.33999999999999986,6.170000000000002,2.6720000000000006,0.5856590543063968,warning
CNC,2.59,69.94,13.63,62.7,2764.3,normal,335.27,12.1,13.59,1,hydraulic,57.839999999999996,7159.537,854.6010000000001,-1.23,5.349999999999994,2.139999999999998,0.6101636795183117,warning
CNC,4.02,62.49,14.92,73.3,2670.8,normal,335.75,12.1,13.11,1,hydraulic,50.39,10736.616,1093.636,1.4299999999999997,-7.449999999999996,0.8579999999999998,0.5925334503826252,warning
CNC,1.31,55.34,5.36,18.9,843.6,idle,336.22,8.4,12.64,1,hydraulic,46.940000000000005,1105.116,101.304,-2.7099999999999995,-7.149999999999999,0.0,0.8320262189003589,good
CNC,3.82,69.97,15.07,94.9,2764.4,normal,336.42,15.7,12.44,1,hydraulic,54.269999999999996,10560.008,1430.143,2.51,14.629999999999995,7.357999999999999,0.5134058120719256,warning
CNC,1.28,49.08,5.72,18.5,788.3,idle,336.8,12.6,12.06,1,hydraulic,36.48,1009.024,105.82,-2.54,-20.89,0.0,0.8588113522766769,good
CNC,4.07,59.46,12.56,46.3,2633.7,normal,337.02,13.0,11.84,1,hydraulic,46.46,10719.159,,2.79,10.380000000000003,5.8260000000000005,0.6067936176821133,warning
CNC,4.07,70.04,13.77,45.6,2667.9,normal,337.15,9.3,11.71,1,hydraulic,60.74000000000001,10858.353000000001,627.912,0.0,10.580000000000005,4.232000000000002,0.5745626382046418,warning
CNC,3.67,72.3,14.64,73.0,2763.6,normal,337.23,14.3,11.63,1,hydraulic,58.0,10142.412,1068.72,-0.40000000000000036,2.259999999999991,0.9039999999999964,0.5633873495443464,warning
CNC,3.53,69.32,10.98,61.2,2736.8,normal,337.42,13.5,11.44,1,hydraulic,55.81999999999999,9660.904,671.9760000000001,-0.14000000000000012,-2.980000000000004,0.0,0.596324237685997,warning
CNC,5.49,71.48,26.2,86.4,3536.9,peak,337.68,14.5,11.18,1,hydraulic,56.980000000000004,19417.581000000002,2263.6800000000003,1.9600000000000004,2.160000000000011,2.0400000000000045,0.4614615032132685,critical
CNC,1.36,54.61,4.42,21.6,830.0,idle,337.98,12.2,10.88,1,hydraulic,42.41,1128.8000000000002,95.47200000000001,-4.13,-16.870000000000005,0.0,0.8309594508000039,good
CNC,2.62,66.5,12.66,61.6,2595.2,normal,338.13,9.4,10.73,1,hydraulic,57.1,6799.424,779.856,1.26,11.89,5.5120000000000005,0.6130165041912481,warning
CNC,1.34,57.56,5.88,18.2,791.9,idle,338.43,9.4,10.43,1,hydraulic,48.160000000000004,1061.146,107.01599999999999,-1.28,-8.939999999999998,0.0,0.8254739159293409,good
CNC,5.31,66.29,19.65,119.1,3636.0,peak,338.63,13.1,10.23,1,hydraulic,53.190000000000005,19307.16,2340.3149999999996,3.9699999999999998,8.730000000000004,5.874000000000001,0.43056378692728114,critical
CNC,4.03,68.21,13.39,81.1,2852.6,normal,339.05,13.9,9.81,1,hydraulic,54.309999999999995,11495.978000000001,1085.9289999999999,-1.2799999999999994,1.9199999999999875,0.767999999999995,0.5565172001253905,warning
CNC,3.37,64.83,11.41,74.6,2765.7,normal,339.53,13.4,9.33,1,hydraulic,51.43,9320.409,851.1859999999999,-0.6600000000000001,-3.3799999999999955,0.0,0.6033157927614476,warning
CNC,2.97,59.39,15.05,68.7,2647.2,normal,339.97,12.6,8.89,1,hydraulic,46.79,7862.184,1033.9350000000002,-0.3999999999999999,-5.439999999999998,0.0,0.6465297156495974,warning
CNC,4.42,60.5,13.32,106.6,2685.1,normal,340.37,11.8,8.49,1,hydraulic,48.7,11868.142,1419.912,1.4499999999999997,1.1099999999999994,1.3139999999999996,0.5508351736349,warning
CNC,1.27,64.2,12.21,111.6,2681.9,normal,340.42,12.7,8.44,1,hydraulic,51.5,,1362.636,0.0,3.700000000000003,1.4800000000000013,0.6291709348588772,warning
CNC,5.54,70.2,21.8,46.3,3664.3,peak,340.65,15.9,8.21,1,hydraulic,54.300000000000004,20300.222,,0.0,6.0,2.4000000000000004,0.49894320763336397,critical
CNC,1.27,81.04,24.63,140.1,3533.8,peak,340.93,9.3,7.93,1,hydraulic,71.74000000000001,,3450.6629999999996,0.0,10.840000000000003,4.336000000000001,0.4911438724117637,critical
CNC,4.3,70.1,15.74,63.9,2772.4,normal,341.42,16.5,7.44,1,hydraulic,53.599999999999994,11921.32,1005.786,0.0,-10.940000000000012,0.0,0.5653829776331134,warning
CNC,1.27,49.77,,27.9,817.6,idle,341.45,12.1,7.41,1,hydraulic,37.67,1038.352,,-3.03,-20.32999999999999,0.0,0.8458695609846358,good
CNC,4.16,65.69,11.13,51.3,2751.1,normal,341.52,17.7,7.34,1,hydraulic,47.989999999999995,11444.576,570.969,2.89,15.919999999999995,8.101999999999999,0.5600550516780917,warning
CNC,3.43,61.56,13.79,60.1,2720.4,normal,341.88,11.3,6.98,1,hydraulic,50.260000000000005,9330.972000000002,828.779,-0.73,-4.1299999999999955,0.0,0.6301273474246065,warning
CNC,4.89,80.16,22.91,125.5,3476.6,peak,342.12,14.3,6.74,1,hydraulic,65.86,17000.573999999997,2875.205,1.4599999999999995,18.599999999999994,8.315999999999997,0.3793782461002432,critical
CNC,2.73,64.59,13.72,62.9,2636.4,normal,342.6,14.2,6.26,1,hydraulic,50.39,7197.372,862.988,-2.1599999999999997,-15.569999999999993,0.0,0.6409017620473746,warning
CNC,1.31,57.33,5.62,15.4,806.5,idle,342.75,12.3,6.11,1,hydraulic,45.03,1056.515,86.548,-1.42,-7.260000000000005,0.0,0.8295651062205336,good
CNC,1.27,62.41,17.31,41.2,2690.6,normal,343.02,11.0,5.84,1,hydraulic,51.41,,713.172,0.0,5.079999999999998,2.0319999999999996,0.7045025389551949,warning
CNC,3.86,69.42,14.31,50.2,2640.7,normal,343.47,11.6,5.39,1,hydraulic,57.82,10193.101999999999,718.3620000000001,0.0,7.010000000000005,2.804000000000002,0.5867563643448228,warning
CNC,3.65,60.26,12.83,43.0,2571.2,normal,343.77,14.8,5.09,1,hydraulic,45.459999999999994,9384.88,551.69,-0.20999999999999996,-9.160000000000004,0.0,0.6511827710413323,warning
CNC,1.19,50.28,5.28,26.8,824.9,idle,343.83,11.8,5.03,1,hydraulic,38.480000000000004,981.631,141.50400000000002,-2.46,-9.979999999999997,0.0,0.8472982929849244,good
CNC,1.1,50.69,4.54,20.3,818.3,idle,344.17,12.6,4.69,1,hydraulic,38.089999999999996,900.13,92.162,-0.08999999999999986,0.4099999999999966,0.16399999999999865,0.8546295631975938,good
CNC,1.03,58.46,4.45,28.8,817.7,idle,344.55,16.0,4.31,1,hydraulic,42.46,842.2310000000001,128.16,-0.07000000000000006,7.770000000000003,3.1080000000000014,0.8047288228852136,good
CNC,1.4,50.06,5.67,28.5,824.3,idle,344.67,17.5,4.19,1,hydraulic,,1154.0199999999998,161.595,0.3699999999999999,0.0,0.22199999999999992,0.8387924424168739,good
CNC,2.79,72.62,14.26,80.9,2665.5,normal,345.03,14.9,3.83,1,hydraulic,57.720000000000006,7436.745,1153.634,1.3900000000000001,0.0,0.8340000000000001,0.5855518012058054,warning
CNC,3.95,67.13,15.58,42.1,2558.0,normal,345.17,16.5,3.69,1,hydraulic,50.629999999999995,10104.1,655.918,1.1600000000000001,-5.490000000000009,0.6960000000000001,0.6142202116050905,warning
CNC,1.13,50.9,5.8,23.9,832.9,idle,345.5,11.0,3.36,1,hydraulic,39.9,941.1769999999999,138.61999999999998,-2.8200000000000003,-16.229999999999997,0.0,0.849501392367926,good
CNC,1.18,51.22,5.67,24.9,801.7,idle,345.97,10.7,2.89,1,hydraulic,40.519999999999996,946.006,141.183,0.050000000000000044,0.3200000000000003,0.15800000000000014,0.8461365014700282,good
CNC,1.28,56.66,4.75,32.3,831.3,idle,346.32,16.3,2.54,1,hydraulic,40.36,1064.0639999999999,153.42499999999998,0.10000000000000009,5.439999999999998,2.2359999999999993,0.8038762038433237,good
CNC,1.33,51.54,5.5,16.6,770.8,idle,346.67,10.2,2.19,1,hydraulic,41.34,1025.164,91.30000000000001,0.050000000000000044,-5.119999999999997,0.030000000000000027,0.8505258367935536,good
CNC,1.16,54.25,5.81,27.0,815.2,idle,347.05,15.7,1.81,1,hydraulic,38.55,945.632,156.86999999999998,-0.17000000000000015,2.710000000000001,1.0840000000000003,0.8282588731486482,good
CNC,1.23,53.16,5.0,18.8,770.1,idle,347.42,14.3,1.44,1,hydraulic,38.86,947.2230000000001,94.0,0.07000000000000006,-1.0900000000000034,0.04200000000000004,0.845317055808249,good
CNC,1.43,55.5,5.11,18.4,798.2,idle,347.47,15.3,1.39,1,hydraulic,40.2,1141.426,94.024,0.19999999999999996,2.3400000000000034,1.0560000000000014,0.8247375505386861,good
CNC,1.43,58.76,5.08,16.9,804.5,idle,347.67,9.8,1.19,1,hydraulic,48.959999999999994,1150.435,85.85199999999999,0.0,3.259999999999998,1.3039999999999994,0.8126457553929378,good
